id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id,phase
472,True,race_white,8,1,yes,hisp_latin_spanish_yes,purple,female,1,False,2,True,0,True,49.0,1,662acfd099e71160cee54200,warmup
473,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,58.0,1,665677889aa0436df28cf047,warmup
475,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,18.0,1,65fce899eed934d69c9e6166,warmup
477,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,46.0,1,614eadc7ee77ba0dc503cd03,warmup
478,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,1,61107f151fbf43daa250c4ea,warmup
480,True,race_white,16,1,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,41.0,1,662ab80f395e74500f665f5c,warmup
481,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,40.0,1,65e6081ba2758c29692f7aa3,warmup
483,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,29.0,1,663fa6d748ca32afb9acb678,warmup
484,True,"race_black, race_white",11,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,664d66968c079c47d30789d7,warmup
485,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,1,664e33cdd2d6a242c3546b62,warmup
487,True,"race_black, race_white",2,1,yes,hisp_latin_spanish_no,purple,,0,True,0,False,0,True,26.0,1,663a4e1d7e5525f5851d04c5,warmup
491,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,1,664bff1726538ebef26606d6,warmup
492,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,65.0,1,5ef7bc9de683904f56114114,warmup
494,True,race_white,4,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,21.0,1,664f69a84a5c11cd7be673de,warmup
496,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,1,66313a1d5b7e48589182d3c9,warmup
497,True,race_asian,2,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,25.0,1,6643aa067c962fefd0b81565,warmup
498,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,42.0,1,5f0df5a03845a80dfb809e2f,warmup
501,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,59.0,1,5bec5b873ffbad0001e8b968,warmup
502,True,race_asian,6,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,26.0,1,65cb97b4312ae182c37ef7ea,warmup
504,True,race_black,15,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,23.0,1,5e867394499bf02a03897f0a,warmup
506,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,55.0,1,664122cd460d2e5893899a44,warmup
507,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,False,2,True,1,True,45.0,1,5ab99e8247a9f7000153b5d3,warmup
508,True,race_white,9,1,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,28.0,1,5e0c0a7b6aab7c3fbeb4a644,warmup
509,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,60.0,1,661d91cf9f3f83afa8e53a0d,warmup
1364,True,race_asian,15,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,65.0,1,6656803432a27b7efb89d5ba,warmup
1367,True,race_white,5,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,37.0,1,572bcf0d34b25a000edd2cf1,warmup
1372,True,race_black,16,1,yes,hisp_latin_spanish_no,purple,female,1,False,1,True,0,True,48.0,1,60e49d8302404edb1e133168,warmup
1373,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,24.0,1,6659faf2f7bbb47f4645a99a,warmup
1377,True,race_black,12,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,37.0,1,5f111456d672e8471ca03f46,warmup
1379,True,race_black,11,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,41.0,1,66213b1462471316f2ded89a,warmup
1383,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1,60e5d47e17c05633eef565e3,warmup
1386,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,53.0,1,6316289006d05033d54a350e,warmup
1389,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,24.0,1,666e00ae0d67eb9e9dcd755e,warmup
1391,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,female,0,True,1,True,0,True,21.0,1,664e11678c111bdd806510d8,warmup
1393,True,race_white,14,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,59.0,1,65556d0f12432ce8e2fb05df,warmup
1395,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,1,663a65d094295f6f6ec5c669,warmup
1398,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,40.0,1,6655c7cdecc4de676ac0e64f,warmup
1399,True,race_asian,4,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,31.0,1,5feea1dceae5431a85b1fe1e,warmup
1400,True,race_asian,13,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,25.0,1,6632abb8346db17ac16d68a2,warmup
1403,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1,663eb80facfdb0135f471626,warmup
1406,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,52.0,1,5cd9882b2e3b5200010ace4c,warmup
1409,True,race_asian,8,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,1,6664f5e1d2bb30d00f6172c4,warmup
1412,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,1,6658e564487ff144dc52864a,warmup
1415,True,race_white,4,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,28.0,1,60fb993776993710aa6fe313,warmup
1416,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,54.0,1,6165dc0b1076bf012831f862,warmup
451,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,32.0,1,66463a720c519d1fe8124afb,warmup
452,True,race_white,8,1,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,39.0,1,666898c0caacc3a1ce3385dd,warmup
453,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,21.0,1,664650574e07f7fd187840e9,warmup
456,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1,558955ebfdf99b6bd06016c9,warmup
457,True,race_nhpi,6,1,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,44.0,1,6163ab385964b98154cff8ac,warmup
461,True,race_asian,13,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,48.0,1,6663d3a4a4e81235c3d7b0c6,warmup
462,True,"race_aian, race_white",4,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,31.0,1,6642c9cfc6f109d5f55235b8,warmup
464,True,race_asian,4,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,26.0,1,6653889aba7716a886512a16,warmup
466,True,race_white,9,1,yes,hisp_latin_spanish_no,purple ,female,0,True,0,True,0,True,55.0,1,661ada90ff7a91c58847b22d,warmup
467,True,race_black,9,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,53.0,1,62fee4976ce0883ebbc86e20,warmup
469,True,race_white,9,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,40.0,1,65fce693e2e7b3285b2be81d,warmup
474,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,55.0,1,662a5280f6e3c2eb7a013a51,warmup
476,True,race_asian,6,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,1,6651e427a82e242800bdfa26,warmup
479,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,30.0,1,653915af30d588868e156e73,warmup
482,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,49.0,1,59f71f797086f80001941493,warmup
486,True,race_asian,6,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,1,663a97158f2c8acf7fcae286,warmup
488,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,1,663447b80439b9557c2c324d,warmup
489,True,race_asian,5,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,40.0,1,665e956909ccfee1b9d2dfd2,warmup
490,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,42.0,1,6636c28a5d977df2e2d89d58,warmup
493,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,26.0,1,65d0c1bcd3700799345b16f6,warmup
495,True,race_asian,15,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,32.0,1,62b2c25fa2e87e7ed2da2b87,warmup
499,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,38.0,1,60353ac58c2ad0a6daf3ce9a,warmup
500,True,race_black,2,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,51.0,1,63d28c16ee369d19240edaef,warmup
503,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,33.0,1,6655fd511b6c8d1fd05de12d,warmup
505,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,32.0,1,6647e6abf1a0e145d0b90b2c,warmup
510,True,race_white,13,1,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,50.0,1,6602e540b5139c44020220bf,warmup
511,True,"race_aian, race_white",14,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,42.0,1,6361ae03321e38895e584aae,warmup
512,True,race_black,7,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,39.0,1,6660c00557b1214a16267173,warmup
513,True,race_asian,13,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,32.0,1,665f267c82361fbb9f0bc2d9,warmup
514,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,39.0,1,65f4de464a8635751f0c14f2,warmup
515,True,race_asian,1,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,35.0,1,5d40da980af3a7001a3ee980,warmup
516,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,29.0,1,5fff91ec04ef140008a54ac6,warmup
517,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,25.0,1,5f08d79de54da413c09fc906,warmup
518,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,1,65f94673a1103f67485cc0c0,warmup
519,True,race_white,13,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,32.0,1,6604b4abfb49bd03c246fa7d,warmup
520,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,1,5de2ba2da8c7a62e93733909,warmup
521,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,0,False,0,True,1,True,23.0,1,65f94bfcda62cd477a80d996,warmup
522,True,race_black,10,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,44.0,1,65da873891cb7174c9544968,warmup
523,True,race_asian,15,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,23.0,1,65cb58d0b074d6157dc0a15d,warmup
524,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,32.0,1,663ce816c6b593a446599246,warmup
525,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,26.0,1,592a6246e1b21500015924ec,warmup
526,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,1,665d472448b9ca219eccb17b,warmup
527,True,race_asian,15,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,23.0,1,61280fd52f97f3917ff0df7a,warmup
528,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,33.0,1,5b9530390f85f600015705bf,warmup
529,True,race_black,7,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,25.0,1,6666c9de2ee9296712a0e8c1,warmup
530,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,56.0,1,610d8f908ae3bb20ad22e034,warmup
531,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,male,1,False,2,True,0,True,22.0,1,6317ef4b168cfb9073e18519,warmup
532,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,53.0,1,65ea9bc661ee9e14cf9b99eb,warmup
533,True,race_white,6,1,yes,hisp_latin_spanish_no,Purple ,female,1,False,0,True,0,True,41.0,1,665a96a5e570ab09f05046d0,warmup
534,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,41.0,1,660e26b875ba51338b7c7042,warmup
535,True,race_black,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,38.0,1,65c23d86aad7aacf82a2cc3f,warmup
536,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,55.0,1,5bde6c564842880001308324,warmup
537,True,race_asian,16,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,27.0,1,65b26c54f70d2afbe1a7bced,warmup
538,True,race_white,7,1,yes,hisp_latin_spanish_yes,Purple,female,1,False,0,False,0,True,31.0,1,65f9f0b2b398ae4109557c90,warmup
539,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,33.0,1,665646d7a5ab81fbe5d5591f,warmup
540,True,"race_black, race_white",9,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,23.0,1,664cf32f550b719c453c77b3,warmup
541,True,race_black,11,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,37.0,1,663a940c35558da3747afed4,warmup
543,True,"race_aian, race_white",13,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,42.0,1,5bd367b17d6dc1000121da65,warmup
545,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,31.0,1,63e85d3990eb2a741ba9f7e8,warmup
547,True,"race_asian, race_white",5,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,1,62ac76db32757a0dbb1c59f0,warmup
549,True,race_white,14,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,33.0,1,665a32ac83a0ca3fbee3d949,warmup
551,True,race_black,4,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,33.0,1,583862506be00b0001cf8506,warmup
553,True,"race_white, race_other",8,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,27.0,1,663a6ff4c4eb94031f30f145,warmup
557,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,1,5f3a94e729c8456caba57036,warmup
559,True,race_white,5,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,31.0,1,665b2ea47373d8da5532239b,warmup
561,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,,1,True,1,False,1,True,51.0,1,662bfeb6ccdece1f7fbd1be8,warmup
563,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,27.0,1,5e6ea55d25b5b046b47ec6f5,warmup
565,True,race_white,4,1,yes,hisp_latin_spanish_no,Purple,female,0,True,0,False,0,True,45.0,1,664a04cfda51f0fe3594455a,warmup
571,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,60.0,1,5d6e502d05e693001ea14a37,warmup
572,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,1,5c3ebd84c21f060001c44e9b,warmup
574,True,race_asian,14,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,22.0,1,6667dbd3d056e51225c6522f,warmup
575,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,21.0,1,6287a504c4cb277cf781b6bb,warmup
577,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,48.0,1,5e0e60798205265be682850e,warmup
579,True,race_other,16,1,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,35.0,1,665cea26beb2274c6c616503,warmup
582,True,race_white,6,1,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,28.0,1,666e1cbd0338769b50be8961,warmup
585,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,72.0,1,5beb38c9aec9ef0001e9c83d,warmup
587,True,race_white,5,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,23.0,1,6621a2f38453311275d17d65,warmup
589,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,30.0,1,661862ea36c4e97bf425f855,warmup
591,True,race_white,6,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,40.0,1,633e6b656e1b192c994fa479,warmup
592,True,race_asian,7,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,50.0,1,664bc0b44b26e8834be203a0,warmup
596,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,50.0,1,65dbf869131aa0f683195fcc,warmup
599,True,race_white,4,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,40.0,1,629f635b502fb63b91605574,warmup
601,True,race_white,11,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,44.0,1,5db5d6be44d10b000bd05286,warmup
603,True,race_white,2,1,yes,hisp_latin_spanish_no,Purple,male,0,False,1,False,1,True,24.0,1,666db06c0d4a47213fa84e0b,warmup
606,True,race_white,2,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,43.0,1,662ac5da5e205161c737bf67,warmup
607,True,race_white,13,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,71.0,1,5ea7b13e8ac6491a2050e619,warmup
609,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,23.0,1,664921b8a4c8fcf533571f7a,warmup
611,True,race_white,15,1,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,55.0,1,662d3c40ac0b380cbf3d9cfd,warmup
612,True,race_white,12,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,30.0,1,5f07a7464989193e97240278,warmup
615,True,race_black,6,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,60.0,1,62c9990351a1fcfc4ea73063,warmup
616,True,race_white,10,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,22.0,1,63ced0f28f6c3ba15841f6c7,warmup
617,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,True,2,True,1,True,73.0,1,5c75f71175d4b900103fff7d,warmup
618,True,race_black,11,1,yes,hisp_latin_spanish_no,Purple ,female,1,True,1,True,1,True,34.0,1,655fa400c20e0befdda41f04,warmup
619,True,race_white,15,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,1,60e5d60060cde4e18c4c8732,warmup
621,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,26.0,1,6660c1ebdd488af7cfa42c19,warmup
622,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,65.0,1,6642bcd931739a1dffbb3a63,warmup
625,True,race_white,7,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,28.0,1,663a4073828e534a65d283ff,warmup
628,True,race_asian,6,1,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,33.0,1,661a38cd3b483dbdaafbf325,warmup
629,True,race_white,14,1,yes,hisp_latin_spanish_no,Purple ,male,1,True,1,True,1,True,23.0,1,65e69df0c5a0f40c2a7a7263,warmup
630,True,race_white,16,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,42.0,1,54837312fdf99b2490ad57b6,warmup
1365,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,24.0,1,663ea57212f5d047cf5cb177,warmup
1368,True,race_white,14,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,34.0,1,5d9be88c195db300128d652a,warmup
1370,True,"race_aian, race_white",4,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,37.0,1,5b1505b69663ee0001463400,warmup
1374,True,race_asian,10,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,1,6632ac1fa19e8464a16ce9da,warmup
1375,True,race_black,9,1,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,24.0,1,663f207d802be3caa65ca4b3,warmup
1378,True,race_asian,8,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,1,66465704f0921cfc20ba6e57,warmup
1380,True,race_other,2,1,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,28.0,1,666b3a54ad5b09a5dd2585c2,warmup
1381,True,race_white,1,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,54.0,1,6612c6bf60252716c439e878,warmup
1384,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,64.0,1,64029de99a8a72fc5a205b7e,warmup
1387,True,race_asian,10,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,62.0,1,6624595b1c78f4adeb40f6fc,warmup
1390,True,race_white,12,1,yes,hisp_latin_spanish_no,purple ,male,1,True,1,True,1,True,29.0,1,6339d33c8ee5d4d4b5607400,warmup
1394,True,"race_asian, race_white",14,1,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,26.0,1,632d11d55b648b951abc3d32,warmup
542,True,race_white,8,1,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,70.0,1,57bb6878eb28030001f7ea94,warmup
544,True,race_asian,3,1,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,43.0,1,5c5fca504fff5700017ecd34,warmup
546,True,race_asian,16,1,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,31.0,1,666c423225a2176dfb410514,warmup
548,True,"race_asian, race_white",11,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,32.0,1,665377aea47ffa34fb49bd71,warmup
550,True,race_black,6,1,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,1,666ec27a69608063b3316839,warmup
552,True,race_asian,4,1,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,25.0,1,65cb82b1171dd17b0b753d25,warmup
554,True,race_black,4,1,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,50.0,1,666aa626053d2456cac4c245,warmup
555,True,race_white,3,1,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,68.0,1,666f1a8d2c986f9de8eb25e6,warmup
