batch_id,alpha,arm_id,id,beta
887,541,7,14183,155
887,86,12,14188,40
888,109,1,14193,43
888,89,6,14198,56
888,131,11,14203,48
888,74,16,14208,48
889,170,3,14211,62
889,59,8,14216,34
889,90,13,14221,42
890,109,1,14225,43
890,138,5,14229,48
890,78,9,14233,42
890,90,13,14237,42
891,170,3,14243,62
891,89,6,14246,56
891,78,9,14249,42
891,86,12,14252,40
891,79,15,14255,41
892,138,5,14261,48
892,74,10,14266,43
892,79,15,14271,41
893,75,4,14276,46
893,59,8,14280,34
893,86,12,14284,40
893,74,16,14288,48
774,76,14,12382,46
775,124,5,12389,43
775,74,10,12394,43
775,79,15,12399,41
776,81,2,12402,47
776,478,7,12407,138
776,85,12,12412,39
777,75,4,12420,46
777,78,9,12425,41
777,76,14,12430,46
779,107,1,12449,43
779,164,3,12453,59
779,125,5,12457,43
779,480,7,12461,140
779,78,9,12465,41
779,125,11,12469,48
779,89,13,12473,42
779,79,15,12477,41
781,107,1,12481,43
781,164,3,12483,59
781,125,5,12485,43
781,480,7,12487,140
781,78,9,12489,41
781,125,11,12491,48
781,89,13,12493,42
781,79,15,12495,41
781,74,16,12496,48
782,125,5,12501,43
782,74,10,12506,43
782,79,15,12511,41
783,107,1,12513,43
783,89,6,12518,56
783,125,11,12523,48
783,74,16,12528,48
784,107,1,12529,43
784,89,6,12534,56
784,125,11,12539,48
784,74,16,12544,48
785,75,4,12548,46
785,59,8,12552,34
785,86,12,12556,39
785,74,16,12560,48
786,81,2,12562,47
786,483,7,12567,140
786,86,12,12572,39
787,107,1,12577,43
787,89,6,12582,56
787,126,11,12587,48
787,74,16,12592,48
790,81,2,12626,47
790,89,6,12630,56
790,74,10,12634,43
790,76,14,12638,46
791,107,1,12641,43
791,89,6,12646,56
791,126,11,12651,48
791,74,16,12656,48
793,81,2,12674,47
793,59,8,12680,34
793,79,15,12687,41
794,81,2,12690,47
794,89,6,12694,56
794,74,10,12698,43
794,76,14,12702,46
795,125,5,12709,43
795,74,10,12714,43
795,79,15,12719,41
796,125,5,12725,43
796,74,10,12730,43
796,79,15,12735,41
797,108,1,12737,43
797,89,6,12742,56
797,127,11,12747,48
797,74,16,12752,48
875,81,2,13986,47
875,89,6,13990,56
875,74,10,13994,43
875,76,14,13998,46
876,81,2,14002,47
876,534,7,14007,154
876,86,12,14012,40
877,81,2,14018,47
877,89,6,14022,56
877,74,10,14026,43
877,76,14,14030,46
878,75,4,14036,46
878,78,9,14041,42
878,76,14,14046,46
881,75,4,14084,46
881,78,9,14089,42
881,76,14,14094,46
882,81,2,14098,47
882,539,7,14103,154
882,86,12,14108,40
883,109,1,14113,43
883,137,5,14117,48
883,78,9,14121,42
883,89,13,14125,42
884,81,2,14130,47
884,540,7,14135,154
884,86,12,14140,40
886,138,5,14165,48
886,74,10,14170,43
886,79,15,14175,41
887,170,3,14179,62
887,59,8,14184,34
887,90,13,14189,42
888,170,3,14195,62
888,59,8,14200,34
888,90,13,14205,42
889,75,4,14212,46
889,78,9,14217,42
889,76,14,14222,46
890,75,4,14228,46
890,59,8,14232,34
890,86,12,14236,40
890,74,16,14240,48
892,170,3,14259,62
892,59,8,14264,34
892,90,13,14269,42
893,81,2,14274,47
893,89,6,14278,56
893,74,10,14282,43
893,76,14,14286,46
894,81,2,14290,47
894,75,4,14292,46
894,544,7,14295,157
894,78,9,14297,42
894,86,12,14300,40
894,76,14,14302,46
895,75,4,14308,46
895,138,5,14309,49
895,78,9,14313,42
895,74,10,14314,43
895,76,14,14318,46
895,79,15,14319,41
896,109,1,14321,43
896,170,3,14323,63
896,89,6,14326,56
896,59,8,14328,34
896,131,11,14331,48
896,90,13,14333,42
896,74,16,14336,48
897,170,3,14339,63
897,138,5,14341,50
897,59,8,14344,34
897,74,10,14346,43
897,90,13,14349,42
897,79,15,14351,41
898,170,3,14355,63
898,75,4,14356,46
898,545,7,14359,158
898,78,9,14361,42
898,74,10,14362,43
898,90,13,14365,42
898,76,14,14366,46
899,170,3,14371,63
774,74,16,12384,48
775,81,2,12386,47
775,478,7,12391,138
775,85,12,12396,39
776,75,4,12404,46
776,78,9,12409,41
776,76,14,12414,46
777,107,1,12417,43
777,89,6,12422,56
777,125,11,12427,48
777,74,16,12432,48
778,75,4,12436,46
778,59,8,12440,34
778,85,12,12444,39
778,74,16,12448,48
779,81,2,12451,47
779,75,4,12455,46
779,89,6,12459,56
779,59,8,12463,34
779,74,10,12467,43
779,85,12,12471,39
779,76,14,12475,46
779,74,16,12479,48
782,107,1,12497,43
782,89,6,12502,56
782,125,11,12507,48
782,74,16,12512,48
783,125,5,12517,43
783,74,10,12522,43
783,79,15,12527,41
784,75,4,12532,46
784,78,9,12537,41
784,76,14,12542,46
786,75,4,12564,46
786,78,9,12569,41
786,76,14,12574,46
787,125,5,12581,43
787,74,10,12586,43
787,79,15,12591,41
788,107,1,12593,43
788,125,5,12597,43
788,78,9,12601,41
788,89,13,12605,42
789,165,3,12611,59
789,89,6,12614,56
789,78,9,12617,41
789,86,12,12620,39
789,79,15,12623,41
790,107,1,12625,43
790,125,5,12629,43
790,78,9,12633,41
790,89,13,12637,42
791,125,5,12645,43
791,74,10,12650,43
791,79,15,12655,41
792,75,4,12660,46
792,59,8,12664,34
792,86,12,12668,39
792,74,16,12672,48
793,75,4,12676,46
793,489,7,12679,141
793,127,11,12683,48
793,76,14,12686,46
794,75,4,12692,46
794,59,8,12696,34
794,86,12,12700,39
794,74,16,12704,48
795,165,3,12707,59
795,59,8,12712,34
795,89,13,12717,42
796,165,3,12723,59
796,59,8,12728,34
796,89,13,12733,42
797,75,4,12740,46
797,78,9,12745,41
797,76,14,12750,46
877,89,13,14029,42
878,109,1,14033,43
878,89,6,14038,56
878,131,11,14043,48
878,74,16,14048,48
879,81,2,14050,47
879,89,6,14054,56
879,74,10,14058,43
879,76,14,14062,46
880,170,3,14067,62
880,89,6,14070,56
880,78,9,14073,42
880,86,12,14076,40
880,79,15,14079,41
881,81,2,14082,47
881,538,7,14087,154
881,86,12,14092,40
882,137,5,14101,48
882,74,10,14106,43
882,79,15,14111,41
883,170,3,14115,62
883,540,7,14119,154
883,131,11,14123,48
883,79,15,14127,41
884,75,4,14132,46
884,78,9,14137,42
884,76,14,14142,46
885,170,3,14147,62
885,541,7,14151,154
885,131,11,14155,48
885,79,15,14159,41
886,109,1,14161,43
886,89,6,14166,56
886,131,11,14171,48
886,74,16,14176,48
887,75,4,14180,46
887,78,9,14185,42
887,76,14,14190,46
888,81,2,14194,47
888,541,7,14199,156
888,86,12,14204,40
889,109,1,14209,43
889,89,6,14214,56
889,131,11,14219,48
889,74,16,14224,48
892,75,4,14260,46
892,78,9,14265,42
892,76,14,14270,46
893,170,3,14275,63
893,544,7,14279,157
893,131,11,14283,48
893,79,15,14287,41
894,170,3,14291,63
894,59,8,14296,34
894,90,13,14301,42
895,109,1,14305,43
895,89,6,14310,56
895,131,11,14315,48
895,74,16,14320,48
896,75,4,14324,46
896,78,9,14329,42
896,76,14,14334,46
897,109,1,14337,43
897,89,6,14342,56
897,131,11,14347,48
897,74,16,14352,48
899,81,2,14370,47
899,75,4,14372,46
899,545,7,14375,159
899,78,9,14377,42
899,86,12,14380,40
899,76,14,14382,46
900,81,2,14386,47
900,89,6,14390,56
900,74,10,14394,43
900,76,14,14398,46
902,81,2,14418,47
902,170,3,14419,63
902,548,7,14423,159
902,59,8,14424,34
902,86,12,14428,40
782,89,13,12509,42
783,75,4,12516,46
783,78,9,12521,41
783,76,14,12526,46
784,165,3,12531,59
784,59,8,12536,34
784,89,13,12541,42
785,81,2,12546,47
785,89,6,12550,56
785,74,10,12554,43
785,76,14,12558,46
786,107,1,12561,43
786,89,6,12566,56
786,126,11,12571,48
786,74,16,12576,48
787,75,4,12580,46
787,78,9,12585,41
787,76,14,12590,46
788,165,3,12595,59
788,486,7,12599,140
788,126,11,12603,48
788,79,15,12607,41
790,75,4,12628,46
790,59,8,12632,34
790,86,12,12636,39
790,74,16,12640,48
791,165,3,12643,59
791,59,8,12648,34
791,89,13,12653,42
792,81,2,12658,47
792,89,6,12662,56
792,74,10,12666,43
792,76,14,12670,46
793,89,6,12678,56
793,74,10,12682,43
794,165,3,12691,59
794,490,7,12695,142
794,127,11,12699,48
794,79,15,12703,41
795,75,4,12708,46
795,78,9,12713,41
795,76,14,12718,46
796,75,4,12724,46
796,78,9,12729,41
796,76,14,12734,46
797,125,5,12741,43
797,74,10,12746,43
797,79,15,12751,41
798,108,1,12753,43
798,81,2,12754,47
798,165,3,12755,59
798,75,4,12756,46
798,125,5,12757,43
798,89,6,12758,56
798,493,7,12759,142
798,59,8,12760,34
798,78,9,12761,41
798,74,10,12762,43
798,127,11,12763,48
798,86,12,12764,39
798,89,13,12765,42
798,76,14,12766,46
798,79,15,12767,41
798,74,16,12768,48
799,108,1,12769,43
799,81,2,12770,47
799,165,3,12771,59
799,75,4,12772,46
799,126,5,12773,43
799,89,6,12774,56
799,493,7,12775,142
799,59,8,12776,34
799,78,9,12777,41
799,74,10,12778,43
799,127,11,12779,48
799,86,12,12780,39
799,89,13,12781,42
799,76,14,12782,46
799,79,15,12783,41
799,74,16,12784,48
800,108,1,12785,43
800,81,2,12786,47
800,165,3,12787,59
800,75,4,12788,46
800,126,5,12789,43
800,89,6,12790,56
800,493,7,12791,143
800,59,8,12792,34
800,78,9,12793,41
800,74,10,12794,43
800,127,11,12795,48
800,86,12,12796,39
800,89,13,12797,42
800,76,14,12798,46
800,79,15,12799,41
800,74,16,12800,48
801,108,1,12801,43
801,81,2,12802,47
801,165,3,12803,59
801,75,4,12804,46
801,126,5,12805,43
801,89,6,12806,56
801,494,7,12807,143
801,59,8,12808,34
801,78,9,12809,41
801,74,10,12810,43
801,127,11,12811,48
801,86,12,12812,39
801,89,13,12813,42
801,76,14,12814,46
801,79,15,12815,41
801,74,16,12816,48
802,108,1,12817,43
802,81,2,12818,47
802,165,3,12819,59
802,75,4,12820,46
802,126,5,12821,43
802,89,6,12822,56
802,495,7,12823,143
802,59,8,12824,34
802,78,9,12825,41
802,74,10,12826,43
802,127,11,12827,48
802,86,12,12828,39
802,89,13,12829,42
802,76,14,12830,46
802,79,15,12831,41
802,74,16,12832,48
803,108,1,12833,43
803,81,2,12834,47
803,166,3,12835,59
803,75,4,12836,46
803,126,5,12837,43
803,89,6,12838,56
803,495,7,12839,143
803,59,8,12840,34
803,78,9,12841,41
803,74,10,12842,43
803,127,11,12843,48
803,86,12,12844,39
803,89,13,12845,42
803,76,14,12846,46
803,79,15,12847,41
803,74,16,12848,48
804,108,1,12849,43
804,81,2,12850,47
804,166,3,12851,59
804,75,4,12852,46
804,126,5,12853,43
804,89,6,12854,56
804,496,7,12855,143
804,59,8,12856,34
804,78,9,12857,41
804,74,10,12858,43
804,127,11,12859,48
804,86,12,12860,39
804,89,13,12861,42
804,76,14,12862,46
805,108,1,12865,43
805,127,5,12869,43
805,78,9,12873,41
805,89,13,12877,42
806,75,4,12884,46
806,78,9,12889,41
806,76,14,12894,46
807,166,3,12899,59
807,89,6,12902,56
807,128,11,12907,48
807,74,16,12912,48
808,81,2,12914,47
808,497,7,12919,144
808,86,12,12924,39
809,127,5,12933,43
809,74,10,12938,43
809,79,15,12943,41
810,166,3,12947,60
810,497,7,12951,144
810,128,11,12955,48
810,79,15,12959,41
811,128,5,12965,43
811,74,10,12970,43
811,79,15,12975,41
812,81,2,12978,47
812,498,7,12983,145
812,86,12,12988,39
813,75,4,12996,46
813,59,8,13000,34
813,86,12,13004,40
813,74,16,13008,48
814,75,4,13012,46
814,78,9,13017,41
814,76,14,13022,46
815,75,4,13028,46
815,78,9,13033,41
815,76,14,13038,46
817,166,3,13059,60
817,59,8,13064,34
817,89,13,13069,42
818,131,5,13077,44
818,74,10,13082,43
818,79,15,13087,41
819,81,2,13090,47
819,499,7,13095,147
819,86,12,13100,40
820,81,2,13106,47
820,89,6,13110,56
820,74,10,13114,43
820,76,14,13118,46
822,75,4,13140,46
822,78,9,13145,41
822,76,14,13150,46
823,75,4,13156,46
823,78,9,13161,41
823,76,14,13166,46
824,81,2,13170,47
824,503,7,13175,147
824,86,12,13180,40
825,166,3,13187,60
825,504,7,13191,147
825,129,11,13195,48
825,79,15,13199,41
826,108,1,13201,43
826,89,6,13206,56
826,129,11,13211,48
826,74,16,13216,48
827,108,1,13217,43
827,131,5,13221,44
827,78,9,13225,41
827,89,13,13229,42
828,81,2,13234,47
828,505,7,13239,147
828,86,12,13244,40
829,166,3,13251,60
829,59,8,13256,34
829,89,13,13261,42
830,81,2,13266,47
830,506,7,13271,147
830,86,12,13276,40
831,166,3,13283,60
831,506,7,13287,147
831,130,11,13291,48
831,79,15,13295,41
832,166,3,13299,60
832,89,6,13302,56
832,78,9,13305,41
832,86,12,13308,40
832,79,15,13311,41
833,108,1,13313,43
833,132,5,13317,47
833,78,9,13321,41
833,89,13,13325,42
834,81,2,13330,47
834,132,5,13333,47
834,59,8,13336,34
834,130,11,13339,48
834,76,14,13342,46
835,166,3,13347,60
835,59,8,13352,34
835,89,13,13357,42
836,166,3,13363,60
836,74,10,13370,43
840,166,3,13427,60
840,59,8,13432,34
840,89,13,13437,42
841,81,2,13442,47
841,89,6,13446,56
841,74,10,13450,43
841,76,14,13454,46
842,166,3,13459,61
842,59,8,13464,34
842,89,13,13469,42
843,132,5,13477,47
843,74,10,13482,43
843,79,15,13487,41
844,81,2,13490,47
844,512,7,13495,150
844,86,12,13500,40
846,166,3,13523,62
846,513,7,13527,150
846,130,11,13531,48
846,79,15,13535,41
847,108,1,13537,43
847,134,5,13541,47
847,130,11,13547,48
847,76,14,13550,46
848,166,3,13555,62
848,130,11,13563,48
848,74,16,13568,48
850,108,1,13585,43
850,89,6,13590,56
850,130,11,13595,48
850,74,16,13600,48
851,166,3,13603,62
851,59,8,13608,34
851,89,13,13613,42
878,86,12,14044,40
879,109,1,14049,43
879,135,5,14053,48
879,78,9,14057,42
879,89,13,14061,42
880,81,2,14066,47
880,135,5,14069,48
880,59,8,14072,34
880,131,11,14075,48
880,76,14,14078,46
881,170,3,14083,62
881,59,8,14088,34
881,89,13,14093,42
882,109,1,14097,43
882,89,6,14102,56
882,131,11,14107,48
882,74,16,14112,48
883,75,4,14116,46
883,59,8,14120,34
804,79,15,12863,41
805,75,4,12868,46
805,59,8,12872,34
805,86,12,12876,39
805,74,16,12880,48
806,108,1,12881,43
806,89,6,12886,56
806,128,11,12891,48
806,74,16,12896,48
807,496,7,12903,144
807,86,12,12908,39
808,75,4,12916,46
808,78,9,12921,41
808,76,14,12926,46
809,108,1,12929,43
809,89,6,12934,56
809,128,11,12939,48
809,74,16,12944,48
810,75,4,12948,46
810,59,8,12952,34
810,86,12,12956,39
810,74,16,12960,48
811,108,1,12961,43
811,89,6,12966,56
811,128,11,12971,48
811,74,16,12976,48
812,166,3,12979,60
812,59,8,12984,34
812,89,13,12989,42
813,108,1,12993,43
813,129,5,12997,43
813,78,9,13001,41
813,89,13,13005,42
814,130,5,13013,43
814,74,10,13018,43
814,79,15,13023,41
815,130,5,13029,44
815,74,10,13034,43
815,79,15,13039,41
816,75,4,13044,46
816,59,8,13048,34
816,86,12,13052,40
816,74,16,13056,48
817,131,5,13061,44
817,74,10,13066,43
817,79,15,13071,41
818,81,2,13074,47
818,499,7,13079,146
818,86,12,13084,40
819,75,4,13092,46
819,78,9,13097,41
819,76,14,13102,46
821,81,2,13122,47
821,131,5,13125,44
821,59,8,13128,34
821,86,12,13132,40
821,74,16,13136,48
822,166,3,13139,60
822,59,8,13144,34
822,89,13,13149,42
823,131,5,13157,44
823,74,10,13162,43
823,79,15,13167,41
824,75,4,13172,46
824,78,9,13177,41
824,76,14,13182,46
825,108,1,13185,43
825,131,5,13189,44
825,78,9,13193,41
825,89,13,13197,42
826,75,4,13204,46
826,78,9,13209,41
826,76,14,13214,46
828,75,4,13236,46
828,78,9,13241,41
828,76,14,13246,46
829,75,4,13252,46
829,78,9,13257,41
829,76,14,13262,46
830,166,3,13267,60
830,59,8,13272,34
830,89,13,13277,42
831,75,4,13284,46
831,59,8,13288,34
831,86,12,13292,40
831,74,16,13296,48
832,108,1,13297,43
832,75,4,13300,46
832,506,7,13303,147
832,74,10,13306,43
832,89,13,13309,42
832,74,16,13312,48
835,81,2,13346,47
835,507,7,13351,148
835,86,12,13356,40
836,75,4,13364,46
836,59,8,13368,34
836,130,11,13371,48
836,76,14,13374,46
837,166,3,13379,60
837,509,7,13383,148
837,130,11,13387,48
837,79,15,13391,41
838,108,1,13393,43
838,75,4,13396,46
838,510,7,13399,148
838,74,10,13402,43
838,89,13,13405,42
838,74,16,13408,48
840,81,2,13426,47
840,510,7,13431,150
840,86,12,13436,40
841,108,1,13441,43
841,132,5,13445,47
841,78,9,13449,42
841,89,13,13453,42
842,81,2,13458,47
842,511,7,13463,150
842,86,12,13468,40
843,166,3,13475,62
843,59,8,13480,34
843,89,13,13485,42
844,75,4,13492,46
844,78,9,13497,42
844,76,14,13502,46
845,108,1,13505,43
845,133,5,13509,47
845,78,9,13513,42
845,89,13,13517,42
846,81,2,13522,47
846,89,6,13526,56
846,74,10,13530,43
846,76,14,13534,46
848,134,5,13557,47
848,78,9,13561,42
848,76,14,13566,46
849,166,3,13571,62
849,516,7,13575,151
849,130,11,13579,48
849,79,15,13583,41
850,75,4,13588,46
850,78,9,13593,42
850,76,14,13598,46
851,75,4,13604,46
851,78,9,13609,42
851,76,14,13614,46
881,131,11,14091,48
881,74,16,14096,48
882,170,3,14099,62
882,59,8,14104,34
882,89,13,14109,42
883,81,2,14114,47
883,89,6,14118,56
883,74,10,14122,43
883,76,14,14126,46
884,170,3,14131,62
884,59,8,14136,34
804,74,16,12864,48
806,81,2,12882,47
806,496,7,12887,143
806,86,12,12892,39
807,108,1,12897,43
807,127,5,12901,43
807,78,9,12905,41
807,76,14,12910,46
808,166,3,12915,59
808,59,8,12920,34
808,89,13,12925,42
809,81,2,12930,47
809,497,7,12935,144
809,86,12,12940,39
810,108,1,12945,43
810,128,5,12949,43
810,78,9,12953,41
810,89,13,12957,42
811,81,2,12962,47
811,497,7,12967,145
811,86,12,12972,39
812,75,4,12980,46
812,78,9,12985,41
812,76,14,12990,46
814,81,2,13010,47
814,498,7,13015,145
814,86,12,13020,40
815,81,2,13026,47
815,498,7,13031,145
815,86,12,13036,40
816,108,1,13041,43
816,131,5,13045,44
816,78,9,13049,41
816,89,13,13053,42
817,81,2,13058,47
817,499,7,13063,145
817,86,12,13068,40
818,75,4,13076,46
818,78,9,13081,41
818,76,14,13086,46
819,108,1,13089,43
819,89,6,13094,56
819,128,11,13099,48
819,74,16,13104,48
820,108,1,13105,43
820,131,5,13109,44
820,78,9,13113,41
820,89,13,13117,42
821,166,3,13123,60
821,89,6,13126,56
821,78,9,13129,41
821,89,13,13133,42
822,108,1,13137,43
822,89,6,13142,56
822,129,11,13147,48
822,74,16,13152,48
823,81,2,13154,47
823,502,7,13159,147
823,86,12,13164,40
824,131,5,13173,44
824,74,10,13178,43
824,79,15,13183,41
825,81,2,13186,47
825,89,6,13190,56
825,74,10,13194,43
825,76,14,13198,46
826,81,2,13202,47
826,505,7,13207,147
826,86,12,13212,40
827,81,2,13218,47
827,89,6,13222,56
827,74,10,13226,43
827,76,14,13230,46
828,166,3,13235,60
828,59,8,13240,34
828,89,13,13245,42
829,132,5,13253,45
829,74,10,13258,43
829,79,15,13263,41
830,75,4,13268,46
830,78,9,13273,41
830,76,14,13278,46
831,108,1,13281,43
831,132,5,13285,46
831,78,9,13289,41
831,89,13,13293,42
833,81,2,13314,47
833,89,6,13318,56
833,74,10,13322,43
833,76,14,13326,46
834,166,3,13331,60
834,89,6,13334,56
834,78,9,13337,42
834,86,12,13340,40
834,79,15,13343,41
835,75,4,13348,46
835,78,9,13353,42
835,76,14,13358,46
836,108,1,13361,43
836,89,6,13366,56
836,78,9,13369,42
836,86,12,13372,40
836,74,16,13376,48
837,75,4,13380,46
837,59,8,13384,34
837,86,12,13388,40
837,74,16,13392,48
838,166,3,13395,60
838,89,6,13398,56
838,78,9,13401,42
838,86,12,13404,40
838,79,15,13407,41
839,108,1,13409,43
839,166,3,13411,60
839,132,5,13413,47
839,510,7,13415,149
839,78,9,13417,42
839,130,11,13419,48
839,89,13,13421,42
839,79,15,13423,41
840,132,5,13429,47
840,74,10,13434,43
840,79,15,13439,41
841,166,3,13443,60
841,511,7,13447,150
841,130,11,13451,48
841,79,15,13455,41
842,132,5,13461,47
842,74,10,13466,43
842,79,15,13471,41
843,108,1,13473,43
843,89,6,13478,56
843,130,11,13483,48
843,74,16,13488,48
844,108,1,13489,43
844,89,6,13494,56
844,130,11,13499,48
844,74,16,13504,48
845,81,2,13506,47
845,89,6,13510,56
845,74,10,13514,43
845,76,14,13518,46
847,81,2,13538,47
847,89,6,13542,56
847,78,9,13545,42
847,86,12,13548,40
848,75,4,13556,46
848,516,7,13559,150
848,86,12,13564,40
849,108,1,13569,43
849,134,5,13573,47
849,78,9,13577,42
849,89,13,13581,42
850,166,3,13587,62
850,59,8,13592,34
850,89,13,13597,42
851,81,2,13602,47
805,81,2,12866,47
805,89,6,12870,56
805,74,10,12874,43
805,76,14,12878,46
806,166,3,12883,59
806,59,8,12888,34
806,89,13,12893,42
807,81,2,12898,47
807,74,10,12906,43
807,79,15,12911,41
808,108,1,12913,43
808,89,6,12918,56
808,128,11,12923,48
808,74,16,12928,48
809,75,4,12932,46
809,78,9,12937,41
809,76,14,12942,46
811,75,4,12964,46
811,78,9,12969,41
811,76,14,12974,46
812,108,1,12977,43
812,89,6,12982,56
812,128,11,12987,48
812,74,16,12992,48
813,166,3,12995,60
813,498,7,12999,145
813,128,11,13003,48
813,79,15,13007,41
814,166,3,13011,60
814,59,8,13016,34
814,89,13,13021,42
815,166,3,13027,60
815,59,8,13032,34
815,89,13,13037,42
816,166,3,13043,60
816,498,7,13047,145
816,128,11,13051,48
816,79,15,13055,41
817,75,4,13060,46
817,78,9,13065,41
817,76,14,13070,46
818,108,1,13073,43
818,89,6,13078,56
818,128,11,13083,48
818,74,16,13088,48
819,166,3,13091,60
819,59,8,13096,34
819,89,13,13101,42
820,166,3,13107,60
820,500,7,13111,147
820,128,11,13115,48
820,79,15,13119,41
821,108,1,13121,43
821,501,7,13127,147
821,128,11,13131,48
821,79,15,13135,41
822,131,5,13141,44
822,74,10,13146,43
822,79,15,13151,41
823,108,1,13153,43
823,89,6,13158,56
823,129,11,13163,48
823,74,16,13168,48
824,166,3,13171,60
824,59,8,13176,34
824,89,13,13181,42
825,75,4,13188,46
825,59,8,13192,34
825,86,12,13196,40
825,74,16,13200,48
826,166,3,13203,60
826,59,8,13208,34
826,89,13,13213,42
827,166,3,13219,60
827,505,7,13223,147
827,130,11,13227,48
827,79,15,13231,41
828,131,5,13237,45
828,74,10,13242,43
828,79,15,13247,41
829,108,1,13249,43
829,89,6,13254,56
829,130,11,13259,48
829,74,16,13264,48
830,108,1,13265,43
830,89,6,13270,56
830,130,11,13275,48
830,74,16,13280,48
833,166,3,13315,60
833,507,7,13319,147
833,130,11,13323,48
833,79,15,13327,41
834,108,1,13329,43
834,75,4,13332,46
834,507,7,13335,147
834,74,10,13338,43
834,89,13,13341,42
834,74,16,13344,48
835,132,5,13349,47
835,74,10,13354,43
835,79,15,13359,41
836,132,5,13365,47
836,79,15,13375,41
837,108,1,13377,43
837,132,5,13381,47
837,78,9,13385,42
837,89,13,13389,42
840,108,1,13425,43
840,89,6,13430,56
840,130,11,13435,48
840,74,16,13440,48
841,75,4,13444,46
841,59,8,13448,34
841,86,12,13452,40
841,74,16,13456,48
842,108,1,13457,43
842,89,6,13462,56
842,130,11,13467,48
842,74,16,13472,48
843,81,2,13474,47
843,511,7,13479,150
843,86,12,13484,40
844,133,5,13493,47
844,74,10,13498,43
844,79,15,13503,41
845,75,4,13508,46
845,59,8,13512,34
845,86,12,13516,40
845,74,16,13520,48
846,108,1,13521,43
846,134,5,13525,47
846,78,9,13529,42
846,89,13,13533,42
847,166,3,13539,62
847,514,7,13543,150
847,74,10,13546,43
847,79,15,13551,41
848,108,1,13553,43
848,59,8,13560,34
848,89,13,13565,42
849,81,2,13570,47
849,89,6,13574,56
849,74,10,13578,43
849,76,14,13582,46
850,134,5,13589,47
850,74,10,13594,43
850,79,15,13599,41
851,134,5,13605,48
851,74,10,13610,43
851,79,15,13615,41
883,86,12,14124,40
883,74,16,14128,48
884,109,1,14129,43
884,89,6,14134,56
884,131,11,14139,48
